Pathway 1,receive CCL,send ANNEXIN,receive CXCL,receive ANGPTL,send CD80,receive FN1,send VCAM,send CD39,send BST2,send ICAM,receive SEMA4,receive IL1,send CD86,send SELPLG,receive CD86,receive PECAM1,send PECAM1,receive CD39,receive NOTCH,receive BAFF,send CLEC,send MHC-I,send MHC-II,receive IL17,receive IL6,send PROS,receive IFN-II,send TWEAK,receive SEMA3,receive NCAM,receive GRN,receive ANGPT,send EPHB,send GP1BA,receive PERIOSTIN,receive VTN,receive TWEAK,receive BSP,receive VWF,receive DMP1,receive NRG,send CD23,receive IL16,receive MHC-II,receive RANKL,send IGF,receive BST2,receive LAIR1,receive CADM,send CADM,receive BMP,send BAFF,send BMP,receive TGFb,send PDGF,send GAS,receive OSM,send GH,send LT,receive FGF,send GDF,receive GAS,receive PROS,receive SEMA5,receive SEMA6,receive ENHO,receive CEACAM,receive CLEC,receive WNT,send NOTCH,send VISFATIN,send SPP1,send FN1,send AGRN,send IL7,send CSF,receive VISFATIN,send MK,send THBS,send NKG2D,receive ncWNT,send TNF,send OSM,receive ACTIVIN,send APELIN,send CD46,receive NGL,receive GDF,send CD1D2,send ICOS,receive ALCAM,send CD6,receive CD45,send CD22,send ITGAL-ITGB2,receive MHC-I,send WNT,send COLLAGEN,receive ITGAL-ITGB2,receive SLURP,receive CSF,receive VCAM,receive MAG,send MAG,receive ICAM,receive JAM,receive COMPLEMENT,receive CD23,receive THY1,send CXCL,send IL1,receive SEMA7,receive ADIPONECTIN,send FLT3,receive CD22,send CD45,receive APP,receive MIF,receive GALECTIN,receive SELE,receive LAMININ,receive SPP1,receive IGF,send ANGPTL,receive SELL,send CD34,receive KIT,send LIGHT,receive PDGF,send ANGPT,send LIFR,receive CD34,receive PARs,send FGF,send JAM,receive ESAM,send ESAM,send APP,receive CD200,send IL2,send COMPLEMENT,receive VEGF,send NCAM,send SEMA6,send LAIR1,send PARs,send CCL,send GRN,send VISTA,send MIF,send GALECTIN,receive THBS,receive TENASCIN,receive MK,receive PTN,send IL16,send LCK,receive IL2,receive IL7,receive SELPLG,send SELL,receive CD52,send TGFb,send LAMININ,send THY1,send VEGF,send SEMA3,send SEMA7,send RANKL,receive EPHA,receive EPHB,receive COLLAGEN,send SEMA4,send CD52,send PSAP
send MAG,0.3325658903463667,0.0,0.21447163203253,0.2784059641451581,0.4533222144144119,0.0,0.0,0.1866267186995772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2096286807282268,-0.2096286807282269,-0.2007226496942964,0.0,0.0,0.0,-0.229687940535903,0.0,0.1921353536821434,0.0,0.3558913990461584,0.3292461179733385,0.1956272655094132,0.234523843097164,0.0,0.2864221455665779,0.0,0.0,0.0,0.2153625125321795,0.0,0.0,0.1962339781829421,0.0,0.0,0.0,0.0,0.2010873011038386,0.2010873011038386,0.2169431208254361,0.3346696382919805,0.3099474267924861,0.3099474267924861,0.2232024457116646,0.2232024457116645,0.3410888988240956,0.4422432037204467,0.0,0.0,0.1781102053797019,0.0,0.0,0.0,0.0,-0.1800123146251376,0.278519117773593,0.2233510119826471,0.2452130565887131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007085006248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2087062689665586,0.0,0.0,0.0,0.2746680937575079,0.4284497088420191,0.0,0.0,0.2741001352148673,0.3264082165953834,0.330862106836258,0.3144047580859527,0.3289139458752477,0.2019565296380728,0.0,0.2295786017749724,0.0,0.0,0.0,0.0,0.0,0.0,0.2025721357802226,0.2182484182981054,0.2405303786391702,0.243347393376952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2272546458897125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4338689660472008,0.3409090777725738,0.2312687368821143,0.4624057243262146,0.3616447211479279,0.3444467489437438,0.0,0.384428535876356,0.3096163384089797,0.2843555121318597,0.3998573055828091,0.4221767907148508,0.0,-0.3574680416577433,-0.220178788964599,0.0,-0.2152346004360652,-0.2002608960081687,-0.2240049114487566,-0.2731255490350212,-0.1977850290237222,-0.2213472020406548,-0.1871070968985804,0.0,0.0,-0.2619963694309157,-0.2084191398818182,-0.2739038169754979,0.0,0.0,0.0,0.0,-0.2756681649192352,-0.210885887730672,0.3142167196229876,0.2567737293463051,0.0,0.0
receive ICAM,0.3193913693866314,0.0,0.2871270935626079,0.0,0.4392527910547759,0.21689404874189,0.2262881785336457,0.0,0.2608515250650318,0.0,0.0,0.2030292089025614,0.2023511363410161,0.2231536921494524,0.1770799473133375,0.0,0.0,0.2352406351608471,0.197267774831701,0.0,0.1998544505559676,0.2165180790846027,0.243918976314016,0.0,0.2112373109283299,0.0,0.2524715786974126,0.0,0.2313044686656354,0.0,0.1841633041868489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2074602954049674,0.2077769391395023,0.1933866255235726,0.2292419397484447,0.2498239921741724,0.2498239921741724,0.2045999483178714,0.2045999483178714,0.1731688318213925,0.2704638630958821,0.0,0.0,0.1744736266579787,0.0,0.1743512172740123,0.0,-0.1787877989318581,0.0,0.0,0.0,0.0,0.0,0.0,0.218326121648849,0.1982375825506552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1847095583124334,0.2385230484975746,0.0,0.0,0.0,0.0,0.0,0.2527746844841481,0.1943568340909436,0.0,0.2656193556325019,0.2147077704748891,0.2300538463607828,0.2950685419292441,0.2741001352148673,0.2741001352148673,0.0,0.0,0.0,0.0,0.0,0.2469816968432499,0.1993886319822275,0.1991430784143903,0.2049553709644358,0.2589217958475829,0.3283022808896048,0.3283022808896047,0.22134589583826,0.31307860931933,0.4384638297787342,0.324130606895478,0.2865143501269718,0.2762854453664653,0.2040551778441146,0.209734252120687,0.2111369637534554,0.2115247884888122,0.2004561932127125,0.2301991357039668,0.2476767277620508,0.1934332581296833,0.0,0.0,0.193849159721896,0.2245658739925652,0.0,0.0,0.0,0.2712368686139579,0.2999909382869736,0.1726057497291812,0.2801547033111509,0.2475609500556584,0.2492133869980483,0.0,0.1934379445257262,0.2209286416939641,0.2628870094634335,0.4273014766136631,0.3734003878486473,-0.2866335614482744,-0.3574994361455183,0.1874226669410932,0.0,-0.1820981167210802,-0.2153530961644024,0.0,0.0,0.0,-0.1839820218520797,0.0,0.0,-0.1766390903689284,-0.1853186941739364,0.0,-0.2086390762848458,-0.1782356922506514,-0.1873024191763011,-0.2814934707874655,0.0,-0.1919216790715326,0.0,0.214522345347597,0.3199962265074018,0.2982120470602375,0.2124419442660089
receive JAM,0.2859411931740981,0.0,0.2158025932054499,0.0,0.3054856166818606,0.0,0.0,0.0,0.2370735584348275,0.2143316731918129,-0.2565381416191187,0.0,0.2307579366526612,0.2088998043280575,0.0,0.0,0.0,0.2861079701804688,0.2572163096246419,0.247699578358621,0.2212794942082813,0.2978189534733725,0.2881594378364344,0.0,0.2023489266299086,0.2548161881854023,0.0,0.2337384719050586,0.1754848528017626,0.2109616464261308,0.21317024027878,0.0,0.1916032076822982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634666279362692,0.2318058174932656,0.2318058174932656,0.2117912970462263,0.2567624357107114,0.2617756888685897,0.2617756888685897,0.2248685878103494,0.2248685878103493,0.2200765988908751,0.2848715230563612,0.2523371570671514,0.3051057199746268,0.2190364422492517,0.3132707532456689,0.1907092670970347,0.0,0.0,0.0,0.1862946320676157,0.1942375749047757,0.0,0.0,0.0,0.2639435123215254,0.2153311206501754,0.0,0.0,0.0,0.0,0.2102859345400809,0.0,0.0,0.1807298399590928,0.2159941140705049,0.0,0.0,0.0,0.0,0.0,0.0,0.1785586118376403,0.0,0.0,0.0,0.0,0.0,0.0,0.1840614445778307,0.0,0.0,0.0,0.0,0.0,0.2478917764879281,0.2152519935442774,0.0,0.1899149297222842,0.2071774246008088,0.2367315147322968,0.2602531531084986,0.3264082165953834,0.3264082165953834,0.0,0.0,0.0,0.0,0.0,0.2381907076870992,0.2500663312859021,0.0,0.2860016051403879,0.3163834027051112,0.3077150464121876,0.3077150464121876,0.2499092080167314,0.2786658035126039,0.3359896734566338,0.3424823912892578,0.0,0.0,0.0,-0.2057798293494049,0.2193003314780741,0.2191077353586316,0.2179629877285148,0.2998351120022765,0.2052146592785004,0.1848778176895003,0.1798077674140143,0.2986697558404445,0.2263895353152708,0.2496658200001465,0.0,0.3422109344057676,0.3422109344057676,0.3738627821755799,0.2780765036967381,0.2850781609491145,0.3427885322113906,0.271471436512973,0.4094668749741175,0.218100888109283,0.2979026194915711,0.347514443321998,0.2972152265760286,0.4272047068776826,0.3392797688508027,-0.2945212615651968,-0.3574078286382597,0.0,0.0,0.0,0.0,-0.308399073280061,-0.3647208418974915,-0.304728681237471,-0.3254780686998205,-0.2337947747452225,-0.25987887535412,0.0,-0.290623281020582,0.0,-0.1868759987804522,-0.2293841384570723,-0.1747667042818702,0.0,-0.3003069155572949,-0.3989994966628076,-0.2786240644314942,0.0,0.2206324953352881,0.2645579796047818,0.2510256449830052
receive COMPLEMENT,0.3598917361002188,0.0,0.3225519025879811,0.210942719150167,0.3690166410277568,0.1995435135763811,0.222965679599439,0.1794829017098639,0.0,0.2411888069965327,0.0,0.0,0.2211213886035266,0.1784664136542481,0.0,0.0,0.0,0.0,0.0,0.219399207850393,0.0,0.2165879872182719,0.2236300408755809,0.0,0.2727090017947012,0.1936326379945493,0.2682183022532992,0.2249612856788076,0.1788267819501238,-0.1932290835401437,0.1818569775402353,0.0,0.2297650212627974,0.0,0.2107516565819502,0.202019891776798,0.0,0.1772925337333547,0.0,0.0,0.0,0.2712460770612762,0.2953450360010645,0.2953450360010645,0.2321613327632784,0.1928539739525741,0.2506469230120625,0.2506469230120626,0.2205992183454051,0.2207475401235572,0.1979796064757812,0.2976810949418126,0.0,0.0,0.1979249568587543,0.1927939069719941,0.1728591100404325,0.1896315772333418,0.0,-0.2372451434753703,0.0,0.1964123052980441,0.0,0.0,0.0,0.1869572635780309,0.2020571095812158,0.0,0.0,0.0,0.0,0.2082633262050029,0.0,0.0,0.1974105896482182,0.0,0.0,0.1784399906328517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598528531448514,0.0,0.0,0.2807583055744063,0.2620616820902994,0.0,0.0,0.2606785964164486,0.0,0.0,0.0,0.2907151757495636,0.3380011713891448,0.330862106836258,0.330862106836258,0.0,0.0,0.0,0.0,0.0,0.2226702903423206,0.2282199547222513,0.25198406432615,0.2918122726437014,0.3221707631158396,0.2674077338810851,0.2674803246147763,0.2181152292181483,0.2183609819016335,0.3957875230677899,0.441859016223892,0.3781087446721398,0.3061629613917632,0.0,0.0,0.0,0.0,0.0,0.1747887764109166,0.0,0.0,0.0,0.0,0.0,0.0,0.2867442487387431,0.2249579364229986,0.2249579364229986,0.4628139674591652,0.3531689311848963,0.2195322311072499,0.0,0.2716264019563285,0.3264106043636701,0.0,0.328005024057904,0.3794905330843088,0.2693645748782657,0.5096783866401583,0.4330061342660654,-0.3062966052257626,-0.4390894071704574,0.0,0.0,-0.2529005511368388,-0.2554048911441973,-0.1952581085265878,-0.1778671301009894,-0.2042218082024741,-0.2358251900203852,0.0,0.0,0.0,-0.3576717248593461,0.0,-0.206174455829171,0.0,0.0,0.0,0.0,-0.2842513159875706,-0.1990442514333485,0.2171194679475286,0.2579012660126404,0.1810629105549693,0.0
receive CD23,0.3410749735949874,0.0,0.2472213511913145,0.0,0.3866454682781249,0.0,0.2414482369091867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814642993418988,0.3099556988735293,0.2105066989986653,0.2287602162188456,0.0,0.0,0.2042088292936024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2458702920446708,0.2458702920446708,0.2524306049825633,0.2453709690148783,0.2666099284532865,0.2666099284532865,0.206162853379154,0.206162853379154,0.2569396377475453,0.3272184713817634,0.2159517677216474,0.0,0.2218674017664627,0.0,0.186163553556099,0.0,0.0,-0.1739228514716686,0.0,0.191389000514651,0.0,0.0,0.0,0.2072744967309408,0.2244509481215912,0.0,0.0,0.0,0.0,0.1919471940809003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2133697744695828,0.0,0.0,0.0,0.0,0.0,0.0,0.2164907654681078,0.0,0.0,0.0,0.2497365531254332,0.3453633841223725,0.3144047580859527,0.3144047580859527,0.0,0.0,0.0,0.0,0.0,0.2281772857651816,0.2789673293431347,0.3051787586389872,0.3242639373642513,0.4158972304261866,0.272840906557219,0.272840906557219,0.2114250987886827,0.2410581509077956,0.4511101079709398,0.4530617714719265,0.0,0.0,0.0,-0.1900110095713628,0.2052363370177579,0.2054212881611285,0.1858831436402313,0.2925391949018288,0.0,0.0,0.0,0.2737025512902067,0.179166281174106,0.0,0.2583446299614683,0.2579365275530824,0.2579365275530824,0.535458095483952,0.3541913810621437,0.3212964702874355,0.3479251973213455,0.2953148639968954,0.3629472280172677,0.1791449645901556,0.3925715407531206,0.3567364337562334,0.2834287912898764,0.5700125769278358,0.5308040084624257,-0.3430619157117002,-0.4753752944918086,0.0,0.0,-0.3030384910049143,0.0,-0.267874373537506,-0.2515716722913565,-0.2800506171678485,-0.3478638188675799,-0.1842901482184113,-0.2251280920198757,0.0,-0.4019507872383494,0.0,-0.2392145843245297,-0.1843033070390067,-0.1781064632250119,0.0,-0.1942832754695193,-0.3568209160482824,-0.233015076032402,0.0,0.2176056683552513,0.0,0.0
receive THY1,0.348145003216563,0.0,0.2171964405888581,0.0,0.3961361082177104,0.0,0.2273600876920634,0.0,0.1815462317071662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3132185144975733,0.2992012961529618,0.2269011936581154,0.2163703795589618,0.0,0.1840966209466861,0.2046423220973552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2101495694275406,0.2101495694275407,0.2322349672581404,0.2600501861378745,0.2676004790225861,0.2676004790225861,0.2030698223956832,0.2030698223956832,0.275018912913422,0.3441601253642104,0.2050435122260175,0.0,0.2265049424615766,0.0,0.1880414912835702,0.0,0.0,0.0,0.0,0.1967293962136483,0.0,0.0,0.0,0.2053071194587587,0.2475277011717873,0.0,0.0,0.0,0.0,0.196449011462155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2037243014748081,0.0,0.0,0.0,0.0,0.0,0.0,0.1942261456412223,0.0,0.0,0.0,0.2566580834039192,0.3322484879377253,0.3289139458752477,0.3289139458752477,0.0,0.0,0.0,0.0,0.0,0.2122514506304803,0.2500745127787925,0.2819421436614612,0.3203799339361431,0.3931981790683318,0.2644551240386181,0.2644551240386182,0.1928365198168561,0.2378690871172228,0.4624375797631771,0.4583368305118058,0.0,0.0,0.0,0.2022343240152351,0.2208186542434064,0.2218776180323993,0.2149193810254091,0.2836000062175766,0.0,0.0,0.0,0.2678539164778419,0.0,0.0,0.2421687209600334,0.2336137765948995,0.2336137765948995,0.5385224229211842,0.343689132822367,0.3272994424809198,0.3664839360110133,0.2982607424774661,0.3772710025720335,0.2009144950890178,0.4065716729616019,0.3866778603470866,0.2899448773947692,0.5961630815045001,0.5453432514207793,-0.3202567873891325,-0.5057459421416172,0.0,0.0,-0.3208547428096818,0.0,-0.2830035580682888,-0.2553013411735964,-0.2838432052305907,-0.3575735844313329,-0.1829499654505428,-0.2196687680370708,0.0,-0.3981393606980478,0.0,0.0,-0.1816378474993158,0.0,0.0,-0.1932523578852922,-0.3677988721757632,-0.225495160947217,0.0,0.2047712262861483,0.0,0.0
send CXCL,0.2415011211141425,0.0,0.0,0.1968784976715329,0.3135048790232917,0.2175867295608598,0.2071950909255009,0.2279964812684646,0.1744915293681334,0.2521341435542858,-0.1878709488739955,-0.188470978945354,0.2058883631656009,0.0,0.0,-0.1862045245124678,-0.1862045245124679,0.0,0.0,0.0,0.0,0.0,0.2120812944973486,-0.188233952927171,0.2230071676964554,0.2509896429585999,0.0,0.2086607134285266,0.1821097256013606,0.0,0.0,0.2391936484620712,0.2733319572746976,0.2442644952901226,0.2600968912778699,0.2668552976945127,0.0,0.2101712636705823,0.2119792583422168,0.0,0.0,0.266947664128018,0.2447715475872301,0.2447715475872301,0.231996967400179,0.3157662477605873,0.2468472735805754,0.2468472735805753,0.3035958763108697,0.2943131775151816,0.0,0.2103949742816233,0.2753965945547296,0.1946842853046056,0.199484492846608,0.1786950687046398,0.0,-0.2011697749695308,0.0,0.0,0.2663358209238273,0.2238478626520537,0.2001990341870266,0.0,0.0,0.18674112668456,0.0,0.0,0.0,0.0,0.0,0.1934408896271391,0.0,0.0,0.0,0.0,0.0,0.2034862461041107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1963081899531316,-0.1962838470135983,0.2913544105452799,0.2332586739370132,0.2147410559528464,0.2463380612382606,0.0,0.1898959549433885,0.2403214570663886,0.0,0.233626708723617,0.2690156149365333,0.2019565296380728,0.2019565296380728,0.2469816968432499,0.2381907076870992,0.2226702903423206,0.2281772857651816,0.2122514506304803,0.0,0.3030242488842012,0.3274582607635755,0.2284068845829462,0.1871899800180198,0.2257101646058646,0.2257101646058647,0.2048266056275772,0.1978785189959157,0.2022076683024047,0.1952284138321216,0.2337024499760407,0.2315574695889569,0.2091778556920253,0.1990425041907325,0.0,0.0,0.1954431568979774,0.2122680532212069,0.0,0.0,0.2407397094506673,0.2003148966042155,0.2865629651011255,0.2940463058793015,0.2421313230259004,0.2382193146617577,0.2382193146617577,0.3029770637070884,0.2874697672495318,0.1922900698044553,0.1785482903957255,0.0,0.0,0.0,0.203023163366047,0.0,0.2946592448570174,0.3181654638028195,0.3083862080555028,-0.234859107447958,-0.2970461928201139,-0.1952026219104116,0.0,-0.2003367711494592,-0.1953667683561331,-0.2680680175207616,-0.2947684922428908,-0.3076666232698783,-0.3455417664139177,-0.2839375172921114,-0.3252896760891864,-0.220937449943317,-0.2545425234589682,-0.2178137107583364,-0.2555750125246757,0.0,-0.2151586776906569,-0.1923907240995946,-0.2279837447255793,-0.2328365316257165,-0.273062933841759,0.2582882378287799,0.0,0.1852116067338758,0.2040697193543872
send IL1,0.2489780358103686,-0.2260029229438868,0.2313299141604358,0.1768033939660171,0.2916828242355675,0.2421089847927315,0.2779559009457168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1821303945600573,-0.1821303945600573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1971985019583648,0.2457770342148161,0.0,0.0,0.0,0.0,0.2193880142555166,0.212992232812347,0.2323635950430712,0.1998542965354867,0.3111637142409781,0.3203933815117181,0.0,0.1943101914203205,0.1794140041703658,0.0,0.0,0.2350058858474425,0.308198944454669,0.308198944454669,0.266400392797004,0.3097658647257282,0.3201995721320415,0.3201995721320415,0.3002469823622206,0.3002469823622204,0.1820040025480975,0.0,0.2851910964520966,0.0,0.1774978627252226,0.0,0.0,0.0,0.0,0.0,0.3032216948087652,0.0,0.0,0.0,0.0,0.2308273776218558,0.0,-0.1890516079984557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1934668826215451,0.0,0.0,-0.1880224919331379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1727835186014483,0.0,0.0,0.0,0.0,0.0,0.1875774000305672,0.0,0.0,0.1993886319822275,0.2500663312859021,0.2282199547222513,0.2789673293431347,0.2500745127787925,0.3030242488842012,0.0,0.3272915798775049,0.1766294672805656,0.2626605491417875,0.0,0.0,0.2132773679265012,0.2197713576943597,0.1808459311149395,0.2869697481397258,0.3239726347829217,0.283938528296942,0.1989981517339005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333351479795152,0.3228930409280608,0.1809957119436238,0.2596975598413341,0.259697559841334,0.2756438789811734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2515108474980551,0.2273705334308899,0.1871889191440292,0.0,-0.1831545321008952,0.0,0.0,0.0,0.0,-0.3077623426014079,-0.309279720296251,-0.2132091757878228,-0.2531267279379441,-0.352156337897174,-0.3767674625587165,-0.2287562178769006,0.0,-0.225758045835635,-0.2228291980904404,0.0,0.0,0.0,-0.1950748465719941,-0.1917733582237182,0.0,0.2320912617555961,0.0,0.0,0.0
receive SEMA7,0.1994064403567912,-0.2698867835219843,0.2740235621472683,0.0,0.2949229209520748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2530361855551139,0.1970569092308953,0.0,0.2412812344247936,0.3122603096385262,0.0,0.2660201752601863,0.0,0.0,0.0,0.0,0.4017247158756901,0.2281994719603809,0.1736557171603253,0.0,0.0,0.0,0.0,0.0,0.0,0.2176270820367561,0.1763259266858898,0.1763259266858898,0.2097742517178591,0.3316868295802122,0.2617610834996468,0.2617610834996468,0.2118237294607041,0.2118237294607041,0.0,0.0,0.2011328316701419,0.174876820384728,0.1839292155281944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861450243777148,0.0,0.0,0.0,0.1872934773415449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2306339419566065,0.0,0.2093745788142768,0.0,0.0,0.0,0.0,0.2295786017749724,0.2295786017749724,0.1991430784143903,0.0,0.25198406432615,0.3051787586389872,0.2819421436614612,0.3274582607635755,0.3272915798775049,0.0,0.2198602048533312,0.3595538130790567,0.2367707622699404,0.2367707622699404,0.2024403987758637,0.179776583709803,0.3022110576883852,0.3146984767862821,0.0,0.0,0.2492905275890741,0.0,0.0,0.0,0.2176289798747748,0.0,0.0,0.1872086664086238,0.0,0.2043353429813469,0.3246383176582534,0.3042588249947094,0.1939373227026056,0.2281605036653983,0.2281605036653983,0.2227208521489225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1843926267077576,0.2945292727277893,0.0,-0.3289856380853689,-0.2285680198934798,0.0,0.0,0.0,-0.2139488895105956,-0.28406851049039,-0.2840813761455421,-0.2771442214585524,-0.3240791864424239,-0.2068710244591784,-0.2707232682704102,-0.2715467029219949,0.0,-0.2824160077105248,-0.2777812151672746,-0.1883026699452921,-0.1745984770315258,0.0,-0.2223667526033861,-0.2641154824778848,-0.1727447396912187,0.0,0.0,0.0,0.0
receive ADIPONECTIN,0.1864709900426167,0.0,0.2064323263335296,0.2240099890992508,0.2711562984999842,0.3378693585855994,0.4337128293853536,0.0,0.0,0.2060889569109601,-0.201115841996834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1867855576465429,0.0,0.0,0.2293260436874861,0.0,0.0,0.1754488922839142,0.0,0.0,0.0,0.0,0.0,0.0,0.1751837207369601,0.2028729477860701,0.0,0.2413651882296676,0.0,0.0,0.0,0.0,0.0,0.0,0.2071947840492005,0.194640128627956,0.194640128627956,0.0,0.1924926259103127,0.1913677621410224,0.1913677621410224,0.0,0.0,0.2061023983501277,0.1791506675757393,0.0,0.0,0.0,0.0,0.0,-0.1864984382784484,-0.1969614395161998,0.0,0.0,0.0,0.0,-0.2335779735634552,-0.2044186262750766,0.1799871382257506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836812750167121,0.0,0.2251034783830014,0.191184317772005,0.0,0.0,0.2252617496167975,0.0,0.0,0.2049553709644358,0.2860016051403879,0.2918122726437014,0.3242639373642513,0.3203799339361431,0.2284068845829462,0.1766294672805656,0.2198602048533312,0.0,0.3381792563669937,0.3159367715671607,0.3159367715671607,0.1930371807735222,0.1934870395497207,0.4153853595040624,0.3512796009662854,0.3914329031872667,0.2344041478085195,0.3705345520586371,0.0,0.2274635198010452,0.2249280710634949,0.2717823834973975,0.3248012708521188,0.2747295646759141,0.1867463067709009,0.2166041838257837,0.1767983334953,0.3295324401468944,0.2769803071279481,0.2856288985734279,0.2528332363618778,0.2528332363618778,0.2335959016483652,0.2644332235166609,0.0,0.0,0.0,0.0,0.0,0.2478065208567601,0.1810354995555043,0.2991171801302479,0.4454102631863587,0.3896003865136819,-0.453007377756578,-0.3962475940521386,0.0,0.0,-0.2378820281448033,-0.2748856699914445,-0.2560191483866652,-0.3142234811679721,-0.3406755488454125,-0.3839725537881114,-0.2400314804802041,-0.3089395485618031,-0.2675390744689204,-0.3320022445436809,0.0,-0.1788479862528646,-0.182231818095835,-0.3181597410931454,-0.2041912869087018,-0.3861702467303823,-0.2777288027621979,-0.1866042964771718,0.2276151767966304,0.0,0.0,0.0
send FLT3,0.1985614239245516,0.0,0.244292794635381,0.225209956972866,0.286873938122741,0.2845867204075341,0.3248802820073777,0.0,0.2099751598630951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2075859619406868,0.0,0.0,0.1730269241447033,0.1832953207383491,0.0,0.2319626947765226,0.0,0.0,0.0,0.2111629668991385,0.2412005927079739,0.2839562339699062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677749737215273,0.0,0.0,0.0,0.1934849819813455,0.1942892246886848,0.1942892246886848,0.2053359907212791,0.2053359907212791,0.0,0.0,0.2424313255680627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919417945939951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1752233891190544,0.0,0.0,0.0,0.0,0.0,0.0,0.1890780969577707,0.0,0.0,0.0,0.0,0.183861740635736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589217958475829,0.3163834027051112,0.3221707631158396,0.4158972304261866,0.3931981790683318,0.1871899800180198,0.2626605491417875,0.3595538130790567,0.3381792563669937,0.0,0.2343230337333003,0.2343230337333001,0.1930176112921699,0.0,0.354355761393091,0.338297730143801,0.4725245802213758,0.2885752411436879,0.301211465711537,0.0,0.0,0.0,0.1978105051795337,0.2163975503638826,0.0,0.1906746870056136,0.0,0.236024464883288,0.2576137975651564,0.2867800574628059,0.2084936872409898,0.1984285548817921,0.1984285548817921,0.2787350125374206,0.3635586876639408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2250850211410693,0.3267471702246039,0.3231537931205789,-0.2922982944411971,-0.2585078456926886,-0.1926002324060153,0.0,0.0,-0.224281466310587,-0.2024536004286886,-0.2207043549885824,-0.2623718962589289,-0.3011841088181144,-0.2013320944992147,-0.2644890687541256,-0.2024384268540943,0.0,0.0,-0.1821087317799863,0.0,-0.193849574924486,0.0,0.0,-0.3510205459577162,-0.1759746248552215,0.2094430923347576,0.0,0.0,0.0
